"original_url","new_url"
"https://www.novada.com/images/area/reason_card_img3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/area/reason_card_img3.png"
"https://www.novada.com/images/area/reason_card_img4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/area/reason_card_img4.png"
"https://www.novada.com/images/area/search_icon.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/area/search_icon.png"
"https://www.novada.com/images/area/source_bg.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/area/source_bg.png"
"https://www.novada.com/images/area/source_img.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/area/source_img.png"
"https://www.novada.com/images/blog/banner_li_1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/blog/banner_li_1.png"
"https://www.novada.com/images/blog/banner_li_2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/blog/banner_li_2.png"
"https://www.novada.com/images/blog/banner_li_3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/blog/banner_li_3.png"
"https://www.novada.com/images/blog/banner_li_4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/blog/banner_li_4.png"
"https://www.novada.com/images/blog/blog-err.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/blog/blog-err.png"
"https://www.novada.com/images/blog/btn-next.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/blog/btn-next.png"
"https://www.novada.com/images/blog/btn-prev.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/blog/btn-prev.png"
"https://www.novada.com/images/blog/main_aricle_img.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/blog/main_aricle_img.png"
"https://www.novada.com/images/blog/search_icon.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/blog/search_icon.png"
"https://www.novada.com/images/breadcrumb_icon.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/breadcrumb_icon.svg"
"https://www.novada.com/images/breadcrumb_icon_fff.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/breadcrumb_icon_fff.svg"
"https://www.novada.com/images/christmas/pricing-tip-new2.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/christmas/pricing-tip-new2.svg"
"https://www.novada.com/images/competing/b_bg.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/b_bg.png"
"https://www.novada.com/images/competing/j.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/j.png"
"https://www.novada.com/images/competing/m1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/m1.png"
"https://www.novada.com/images/competing/m2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/m2.png"
"https://www.novada.com/images/competing/m3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/m3.png"
"https://www.novada.com/images/competing/m_bg.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/m_bg.png"
"https://www.novada.com/images/competing/p1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/p1.png"
"https://www.novada.com/images/competing/r.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/r.png"
"https://www.novada.com/images/competing/s1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/s1.png"
"https://www.novada.com/images/competing/s2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/s2.png"
"https://www.novada.com/images/competing/s3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/s3.png"
"https://www.novada.com/images/competing/s4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/s4.png"
"https://www.novada.com/images/competing/s5.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/s5.png"
"https://www.novada.com/images/competing/s6.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/s6.png"
"https://www.novada.com/images/competing/s_bg.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/s_bg.png"
"https://www.novada.com/images/competing/t2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/t2.png"
"https://www.novada.com/images/competing/top_bg.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/top_bg.png"
"https://www.novada.com/images/competing/u1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/u1.png"
"https://www.novada.com/images/competing/u2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/u2.png"
"https://www.novada.com/images/competing/u3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/u3.png"
"https://www.novada.com/images/competing/u4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/u4.png"
"https://www.novada.com/images/competing/u5.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/competing/u5.png"
"https://www.novada.com/images/country/t_at.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_at.png"
"https://www.novada.com/images/country/t_de.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_de.png"
"https://www.novada.com/images/country/t_dk.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_dk.png"
"https://www.novada.com/images/country/t_es.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_es.png"
"https://www.novada.com/images/country/t_gb.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_gb.png"
"https://www.novada.com/images/country/t_jp.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_jp.png"
"https://www.novada.com/images/country/t_kr.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_kr.png"
"https://www.novada.com/images/country/t_pl.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_pl.png"
"https://www.novada.com/images/country/t_ru.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_ru.png"
"https://www.novada.com/images/country/t_se.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_se.png"
"https://www.novada.com/images/country/t_sg.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_sg.png"
"https://www.novada.com/images/country/t_us.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/country/t_us.png"
"https://www.novada.com/images/demo/program_type_icon1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/demo/program_type_icon1.png"
"https://www.novada.com/images/demo/program_type_icon2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/demo/program_type_icon2.png"
"https://www.novada.com/images/demo/program_type_icon3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/demo/program_type_icon3.png"
"https://www.novada.com/images/demo/program_type_icon4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/demo/program_type_icon4.png"
"https://www.novada.com/images/err_img.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/err_img.png"
"https://www.novada.com/images/footer/fo_icon_10.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/fo_icon_10.svg"
"https://www.novada.com/images/footer/fo_icon_2.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/fo_icon_2.svg"
"https://www.novada.com/images/footer/fo_icon_4.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/fo_icon_4.svg"
"https://www.novada.com/images/footer/fo_icon_7.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/fo_icon_7.svg"
"https://www.novada.com/images/footer/fo_icon_8.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/fo_icon_8.svg"
"https://www.novada.com/images/footer/fo_icon_9.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/fo_icon_9.svg"
"https://www.novada.com/images/footer/footer_logo1.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/footer_logo1.svg"
"https://www.novada.com/images/footer/payment_icon1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/payment_icon1.png"
"https://www.novada.com/images/footer/payment_icon2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/payment_icon2.png"
"https://www.novada.com/images/footer/payment_icon3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/payment_icon3.png"
"https://www.novada.com/images/footer/payment_icon4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/payment_icon4.png"
"https://www.novada.com/images/footer/payment_icon5.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/payment_icon5.png"
"https://www.novada.com/images/footer/payment_icon6.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/payment_icon6.png"
"https://www.novada.com/images/footer/payment_icon7.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/payment_icon7.png"
"https://www.novada.com/images/footer/payment_icon8.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/payment_icon8.png"
"https://www.novada.com/images/footer/payment_icon9.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/footer/payment_icon9.png"
"https://www.novada.com/images/header/Amazon.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/Amazon.svg"
"https://www.novada.com/images/header/Github.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/Github.svg"
"https://www.novada.com/images/header/Instagram.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/Instagram.svg"
"https://www.novada.com/images/header/TikTok.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/TikTok.svg"
"https://www.novada.com/images/header/active_card_img4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/active_card_img4.png"
"https://www.novada.com/images/header/affiliate-program.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/affiliate-program.svg"
"https://www.novada.com/images/header/atricle_develop@2x.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/atricle_develop@2x.png"
"https://www.novada.com/images/header/atricle_document@2x.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/atricle_document@2x.png"
"https://www.novada.com/images/header/atricle_integration@2x.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/atricle_integration@2x.png"
"https://www.novada.com/images/header/blog_icon2.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/blog_icon2.svg"
"https://www.novada.com/images/header/datasets-icon.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/datasets-icon.png"
"https://www.novada.com/images/header/decoration_arrow.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/decoration_arrow.png"
"https://www.novada.com/images/header/faq_icon2.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/faq_icon2.svg"
"https://www.novada.com/images/header/header-area-icon.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/header-area-icon.svg"
"https://www.novada.com/images/header/header-logo1-fff.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/header-logo1-fff.svg"
"https://www.novada.com/images/header/header-logo1.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/header-logo1.svg"
"https://www.novada.com/images/header/header_arrow_down.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/header_arrow_down.svg"
"https://www.novada.com/images/header/header_arrow_down_fff.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/header_arrow_down_fff.svg"
"https://www.novada.com/images/header/icon-api.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-api.png"
"https://www.novada.com/images/header/icon-browser.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-browser.svg"
"https://www.novada.com/images/header/icon-close-activity.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-close-activity.svg"
"https://www.novada.com/images/header/icon-google.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-google.svg"
"https://www.novada.com/images/header/icon-help-arrow.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-help-arrow.png"
"https://www.novada.com/images/header/icon-help-top-new.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-help-top-new.png"
"https://www.novada.com/images/header/icon-target-1.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-target-1.svg"
"https://www.novada.com/images/header/icon-target-11.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-target-11.svg"
"https://www.novada.com/images/header/icon-target-3.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-target-3.svg"
"https://www.novada.com/images/header/icon-target-5.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-target-5.svg"
"https://www.novada.com/images/header/icon-target-6.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-target-6.svg"
"https://www.novada.com/images/header/icon-target-7.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-target-7.svg"
"https://www.novada.com/images/header/icon-target-9.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-target-9.svg"
"https://www.novada.com/images/header/icon-title.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon-title.png"
"https://www.novada.com/images/header/icon_data_ca.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon_data_ca.png"
"https://www.novada.com/images/header/icon_data_da.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon_data_da.png"
"https://www.novada.com/images/header/icon_data_gt.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/icon_data_gt.png"
"https://www.novada.com/images/header/learn_icon_b.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/learn_icon_b.svg"
"https://www.novada.com/images/header/learn_icon_p.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/learn_icon_p.svg"
"https://www.novada.com/images/header/partner2.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/partner2.svg"
"https://www.novada.com/images/header/price_icon1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon1.png"
"https://www.novada.com/images/header/price_icon11.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon11.png"
"https://www.novada.com/images/header/price_icon12_1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon12_1.png"
"https://www.novada.com/images/header/price_icon13.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon13.png"
"https://www.novada.com/images/header/price_icon14.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon14.png"
"https://www.novada.com/images/header/price_icon15_1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon15_1.png"
"https://www.novada.com/images/header/price_icon16.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon16.png"
"https://www.novada.com/images/header/price_icon17.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon17.png"
"https://www.novada.com/images/header/price_icon18.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon18.png"
"https://www.novada.com/images/header/price_icon2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon2.png"
"https://www.novada.com/images/header/price_icon29.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon29.png"
"https://www.novada.com/images/header/price_icon3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon3.png"
"https://www.novada.com/images/header/price_icon30.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon30.png"
"https://www.novada.com/images/header/price_icon32.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon32.png"
"https://www.novada.com/images/header/price_icon4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon4.png"
"https://www.novada.com/images/header/price_icon41.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon41.png"
"https://www.novada.com/images/header/price_icon42.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon42.png"
"https://www.novada.com/images/header/price_icon43.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon43.png"
"https://www.novada.com/images/header/price_icon5.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/price_icon5.png"
"https://www.novada.com/images/header/promotion_plan2.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/promotion_plan2.svg"
"https://www.novada.com/images/header/quick_start2.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/quick_start2.svg"
"https://www.novada.com/images/header/scriper_yes.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/scriper_yes.svg"
"https://www.novada.com/images/header/user-offer.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/user-offer.svg"
"https://www.novada.com/images/header/video-data-icon.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/header/video-data-icon.png"
"https://www.novada.com/images/help/search_no_data@2x.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/help/search_no_data@2x.png"
"https://www.novada.com/images/index/adv_ai_model.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_ai_model.svg"
"https://www.novada.com/images/index/adv_arrow_right.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_arrow_right.svg"
"https://www.novada.com/images/index/adv_icon1.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_icon1.svg"
"https://www.novada.com/images/index/adv_icon2.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_icon2.svg"
"https://www.novada.com/images/index/adv_icon3.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_icon3.svg"
"https://www.novada.com/images/index/adv_icon4.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_icon4.svg"
"https://www.novada.com/images/index/adv_icon5.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_icon5.svg"
"https://www.novada.com/images/index/adv_icon6.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_icon6.svg"
"https://www.novada.com/images/index/adv_icon7.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_icon7.svg"
"https://www.novada.com/images/index/adv_icon8.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_icon8.svg"
"https://www.novada.com/images/index/adv_icon9.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/adv_icon9.svg"
"https://www.novada.com/images/index/banner_bg1.webp","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/banner_bg1.webp"
"https://www.novada.com/images/index/copy.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/copy.svg"
"https://www.novada.com/images/index/demo_name_icon.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/demo_name_icon.png"
"https://www.novada.com/images/index/explain_card_icon.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/explain_card_icon.png"
"https://www.novada.com/images/index/explain_card_icon1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/explain_card_icon1.png"
"https://www.novada.com/images/index/flag1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/flag1.png"
"https://www.novada.com/images/index/flag2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/flag2.png"
"https://www.novada.com/images/index/flag3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/flag3.png"
"https://www.novada.com/images/index/flag4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/flag4.png"
"https://www.novada.com/images/index/flag5.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/flag5.png"
"https://www.novada.com/images/index/flag_world.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/flag_world.png"
"https://www.novada.com/images/index/global_bg.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/global_bg.png"
"https://www.novada.com/images/index/index_bottom_img_new.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/index_bottom_img_new.png"
"https://www.novada.com/images/index/level_img.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/level_img.png"
"https://www.novada.com/images/index/more_icon.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/more_icon.png"
"https://www.novada.com/images/index/new_logo1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/new_logo1.png"
"https://www.novada.com/images/index/new_logo10.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/new_logo10.png"
"https://www.novada.com/images/index/new_logo3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/new_logo3.png"
"https://www.novada.com/images/index/new_logo7.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/new_logo7.png"
"https://www.novada.com/images/index/new_logo8.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/new_logo8.png"
"https://www.novada.com/images/index/new_network_img.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/new_network_img.png"
"https://www.novada.com/images/index/no_need_credit.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/no_need_credit.svg"
"https://www.novada.com/images/index/package_icon3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/package_icon3.png"
"https://www.novada.com/images/index/package_icon4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/package_icon4.png"
"https://www.novada.com/images/index/package_icon4.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/package_icon4.svg"
"https://www.novada.com/images/index/package_icon5.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/package_icon5.png"
"https://www.novada.com/images/index/package_icon_area.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/package_icon_area.png"
"https://www.novada.com/images/index/pc_card_icon1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon1.png"
"https://www.novada.com/images/index/pc_card_icon10.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon10.png"
"https://www.novada.com/images/index/pc_card_icon12.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon12.svg"
"https://www.novada.com/images/index/pc_card_icon13.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon13.png"
"https://www.novada.com/images/index/pc_card_icon14.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon14.png"
"https://www.novada.com/images/index/pc_card_icon2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon2.png"
"https://www.novada.com/images/index/pc_card_icon3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon3.png"
"https://www.novada.com/images/index/pc_card_icon4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon4.png"
"https://www.novada.com/images/index/pc_card_icon5.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon5.png"
"https://www.novada.com/images/index/pc_card_icon6.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon6.png"
"https://www.novada.com/images/index/pc_card_icon7.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pc_card_icon7.png"
"https://www.novada.com/images/index/pck_adv_icom.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pck_adv_icom.svg"
"https://www.novada.com/images/index/pck_icon.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/pck_icon.svg"
"https://www.novada.com/images/index/security_bg.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/security_bg.png"
"https://www.novada.com/images/index/security_icon1.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/security_icon1.png"
"https://www.novada.com/images/index/security_icon2.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/security_icon2.png"
"https://www.novada.com/images/index/security_icon3.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/security_icon3.png"
"https://www.novada.com/images/index/security_icon4.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/security_icon4.png"
"https://www.novada.com/images/index/security_img.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/security_img.png"
"https://www.novada.com/images/index/title_bg.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/title_bg.png"
"https://www.novada.com/images/index/tutorial_icon.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/tutorial_icon.png"
"https://www.novada.com/images/index/use_dome_icon.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/index/use_dome_icon.png"
"https://www.novada.com/images/lang_check.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/lang_check.svg"
"https://www.novada.com/images/login/google_icon.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/login/google_icon.svg"
"https://www.novada.com/images/new-tip-b.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new-tip-b.svg"
"https://www.novada.com/images/new-tip.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new-tip.svg"
"https://www.novada.com/images/new_pricing/Abundant-IP.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Abundant-IP.svg"
"https://www.novada.com/images/new_pricing/Authentic-mobile.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Authentic-mobile.svg"
"https://www.novada.com/images/new_pricing/Automatic-renewal.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Automatic-renewal.svg"
"https://www.novada.com/images/new_pricing/Browser-API.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Browser-API.svg"
"https://www.novada.com/images/new_pricing/Browser-API@2x.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Browser-API@2x.png"
"https://www.novada.com/images/new_pricing/Custom-price.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Custom-price.svg"
"https://www.novada.com/images/new_pricing/Custom-solutions.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Custom-solutions.svg"
"https://www.novada.com/images/new_pricing/Customized-IP-pool.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Customized-IP-pool.svg"
"https://www.novada.com/images/new_pricing/Datasets.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Datasets.svg"
"https://www.novada.com/images/new_pricing/Datasets@2x.png","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Datasets@2x.png"
"https://www.novada.com/images/new_pricing/Dedicated-account.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Dedicated-account.svg"
"https://www.novada.com/images/new_pricing/Dedicated-bandwidth.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Dedicated-bandwidth.svg"
"https://www.novada.com/images/new_pricing/Dedicated-guarantee.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Dedicated-guarantee.svg"
"https://www.novada.com/images/new_pricing/Dedicated-server.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Dedicated-server.svg"
"https://www.novada.com/images/new_pricing/Enhanced-privacy.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Enhanced-privacy.svg"
"https://www.novada.com/images/new_pricing/Exclusive-high.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Exclusive-high.svg"
"https://www.novada.com/images/new_pricing/Network-type.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Network-type.svg"
"https://www.novada.com/images/new_pricing/On-demand.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/On-demand.svg"
"https://www.novada.com/images/new_pricing/One-to-one.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/One-to-one.svg"
"https://www.novada.com/images/new_pricing/Precise-global.svg","https://raw.githubusercontent.com/xujfcn/novapic/main/images/new_pricing/Precise-global.svg"
